date	fr0007468830	fr0000444275	fr0011066091	fr0011360684
2017-10-31	794.125672999077	199.701155710621	148.571121943546	58.8034702198139
2017-11-02	795.033615051544	200.132462703004	148.571121943546	58.8034702198139
2017-11-03	794.898772172465	200.61592775028	148.571121943546	58.8034702198139
2017-11-06	951.709534951907	239.943025108094	148.571121943546	58.8034702198139
2017-11-07	951.198302928405	238.588119312537	148.571121943546	58.8034702198139
2017-11-08	950.638638397413	238.33392459691	148.571121943546	58.8034702198139
2017-11-09	949.540834894313	236.206842401053	148.571121943546	58.8034702198139
2017-11-10	948.814347281968	235.041383610538	148.571121943546	58.8034702198139
2017-11-13	948.771296164199	233.3819237689	148.571121943546	58.8034702198139
2017-11-14	948.195487464044	231.549803365704	148.571121943546	58.8034702198139
2017-11-15	947.339846498393	230.645733480881	177.965983632587	117.499187922321
2017-11-16	948.356929155676	232.401115856718	177.965983632587	117.499187922321
2017-11-17	948.443031391213	231.652920089967	177.965983632587	117.499187922321
2017-11-20	948.453794170656	233.360341198705	177.965983632587	117.499187922321
2017-11-21	949.77761604204	234.271605273593	177.965983632587	117.499187922321
2017-11-22	949.949820513115	234.065371825066	177.965983632587	117.499187922321
2017-11-23	949.831429939251	234.16369242262	177.965983632587	117.499187922321
2017-11-24	950.2780852861	233.873526756668	177.965983632587	117.499187922321
2017-11-27	949.955201902836	232.943078174941	177.965983632587	117.499187922321
2017-11-28	950.132787763631	234.10134277539	177.965983632587	117.499187922321
2017-11-29	950.552536161875	234.401100694761	177.965983632587	117.499187922321
2017-11-30	949.788378821483	233.839953869699	178.268749851765	117.475619737
2017-12-01	949.12646788579	232.909505287971	178.268749851765	117.475619737
2017-12-04	949.648462688735	234.789586958266	178.268749851765	117.475619737
2017-12-05	1106.44219275768	272.831033122005	178.268749851765	117.475619737
2017-12-06	1106.36068365402	272.290934352926	178.268749851765	117.475619737
2017-12-07	1105.85908916991	272.517607929586	178.268749851765	117.475619737
2017-12-08	1106.95005717284	274.831917162892	178.268749851765	117.475619737
2017-12-11	1107.18831455279	275.201311139671	178.268749851765	117.475619737
2017-12-12	1107.32625303591	277.132234200107	178.268749851765	117.475619737
2017-12-13	1107.10680544912	276.205950818941	178.268749851765	117.475619737
2017-12-14	1106.35441372297	274.806731209929	178.268749851765	117.475619737
2017-12-15	1106.76822917235	274.059547938717	207.527670538007	117.475619737
2017-12-18	1107.60213000217	277.252567086482	207.527670538007	117.475619737
2017-12-19	1107.79649786476	276.913955941101	207.527670538007	117.475619737
2017-12-20	1107.33252296697	274.658413931374	207.527670538007	117.475619737
2017-12-21	1107.89681676158	276.399043124985	207.527670538007	117.475619737
2017-12-22	1107.51435096745	276.301097752354	207.527670538007	117.475619737
2017-12-27	1107.53316076061	275.735813030313	207.527670538007	117.475619737
2017-12-28	1106.82465855181	274.689196762772	207.527670538007	117.475619737
2017-12-29	1106.7619592413	274.325399664429	207.527670538007	117.475619737
2018-01-02	1106.45473261979	273.569821075563	207.527670538007	117.475619737
2018-01-03	1107.10053551807	274.882289068816	207.527670538007	117.475619737
2018-01-04	1266.2125530574	317.129520700471	207.527670538007	117.475619737
2018-01-05	1267.36498285255	320.528478963272	207.527670538007	117.475619737
2018-01-08	1266.84245257276	321.669991757082	207.527670538007	117.475619737
2018-01-09	1266.79950487853	323.419032368326	207.527670538007	117.475619737
2018-01-10	1266.40581768143	321.791497320569	207.527670538007	117.475619737
2018-01-11	1267.65130081407	320.618009378473	207.527670538007	117.475619737
2018-01-12	1268.55320239288	324.247188708933	207.527670538007	117.475619737
2018-01-15	1267.72288030445	323.809129177415	237.852726561097	146.782483129364
2018-01-16	1268.81088855826	323.262354141724	237.852726561097	146.782483129364
2018-01-17	1267.88035518329	324.010572611617	237.852726561097	146.782483129364
2018-01-18	1267.80161774387	324.784371200138	237.852726561097	146.782483129364
2018-01-19	1268.28120032943	326.485449088952	237.852726561097	146.782483129364
2018-01-22	1268.8180465073	327.463888626504	237.852726561097	146.782483129364
2018-01-23	1269.70563218803	328.816437399001	237.852726561097	146.782483129364
2018-01-24	1269.23320755151	327.33598803336	237.852726561097	146.782483129364
2018-01-25	1268.95404753902	325.273590968913	237.852726561097	146.782483129364
2018-01-26	1269.91321271014	327.729282357277	237.852726561097	146.782483129364
2018-01-29	1270.33553170339	326.613349682096	237.852726561097	146.782483129364
2018-01-30	1267.7873018458	323.630068347013	237.852726561097	146.782483129364
2018-01-31	1267.32919310736	322.437395315946	239.263836897505	146.767748890945
2018-02-01	1266.94266385929	319.230287942861	239.263836897505	146.767748890945
2018-02-02	1264.38727605266	314.542731204134	239.263836897505	146.767748890945
2018-02-05	1418.58049349685	347.913605066534	239.263836897505	146.767748890945
2018-02-06	1417.4058322217	340.146231558071	239.263836897505	146.767748890945
2018-02-07	1418.45980911927	345.874669520562	239.263836897505	146.767748890945
2018-02-08	1413.14969650558	339.905299139059	239.263836897505	146.767748890945
2018-02-09	1410.33372769529	335.043498683762	239.263836897505	146.767748890945
2018-02-12	1412.08767398284	339.07102568815	239.263836897505	146.767748890945
2018-02-13	1411.20265521389	336.622145429232	239.263836897505	146.767748890945
2018-02-14	1413.07728587903	340.160615583087	239.263836897505	146.767748890945
2018-02-15	1414.93582529382	342.623879867021	267.580035369644	146.755328606878
2018-02-16	1417.09205283999	346.216290114685	267.580035369644	146.755328606878
2018-02-19	1418.2184403641	343.447365299168	267.580035369644	146.755328606878
2018-02-20	1417.01964221344	345.996933733196	267.580035369644	146.755328606878
2018-02-21	1416.66563470586	346.079641877036	267.580035369644	146.755328606878
2018-02-22	1416.31162719828	345.741617289167	267.580035369644	146.755328606878
2018-02-23	1417.38974097136	345.310096538697	267.580035369644	146.755328606878
2018-02-26	1419.57815101821	347.054159571847	267.580035369644	146.755328606878
2018-02-27	1418.5965847472	346.655002877662	267.580035369644	146.755328606878
2018-02-28	1417.39778659653	344.130606487412	267.625303519765	146.725856706364
2018-03-01	1416.23117094655	340.538196239749	267.625303519765	146.725856706364
2018-03-02	1413.27842650834	333.303031656866	267.625303519765	146.725856706364
2018-03-05	1570.3197597668	375.92716430731	267.625303519765	146.725856706364
2018-03-06	1572.0448456514	376.321019940811	267.625303519765	146.725856706364
2018-03-07	1571.46385817731	376.734970249492	267.625303519765	146.725856706364
2018-03-08	1572.98336387877	379.978250823327	267.625303519765	146.725856706364
2018-03-09	1574.55649919322	381.742563304013	267.625303519765	146.725856706364
2018-03-12	1575.71847414139	382.240911248444	267.625303519765	146.725856706364
2018-03-13	1574.52968438672	378.824816468072	267.625303519765	146.725856706364
2018-03-14	1573.16212925541	379.845625967148	267.625303519765	146.725856706364
2018-03-15	1572.92079599694	381.485351461727	297.321837598398	146.72047941266
2018-03-16	1573.09956137358	383.31798583802	297.321837598398	146.72047941266
2018-03-19	1570.29294496031	379.962175083184	297.321837598398	146.72047941266
2018-03-20	1569.30973538877	382.080153847015	297.321837598398	146.72047941266
2018-03-21	1569.53319210958	382.317271014123	297.321837598398	146.72047941266
2018-03-22	1565.41265017798	376.550099237848	297.321837598398	146.72047941266
2018-03-23	1561.04183671909	372.334236385366	297.321837598398	146.72047941266
2018-03-26	1562.20381166726	369.235637472816	297.321837598398	146.72047941266
2018-03-27	1563.1333916258	373.105871912226	297.321837598398	146.72047941266
2018-03-28	1562.23956474259	374.178927566766	297.321837598398	146.72047941266
2018-03-29	1565.76124266243	376.64253474367	297.824197719372	146.72047941266
2018-04-03	1564.17916907915	373.551973701192	297.824197719372	146.72047941266
2018-04-04	1564.10766292849	370.594037514894	297.824197719372	146.72047941266
2018-04-05	1725.87399454618	419.530934406786	297.824197719372	146.72047941266
2018-04-06	1722.32380501354	417.348909589844	297.824197719372	146.72047941266
2018-04-09	1722.85485829543	418.486584443484	297.824197719372	146.72047941266
2018-04-10	1725.83465726604	422.797305568602	297.824197719372	146.72047941266
2018-04-11	1724.26116606044	420.913031592262	297.824197719372	146.72047941266
2018-04-12	1726.11985254706	424.597142739399	297.824197719372	146.72047941266
2018-04-13	1725.37244422439	425.721485465848	327.542922065358	146.72047941266
2018-04-16	1726.39521350804	424.828232944045	327.542922065358	146.72047941266
2018-04-17	1729.05047991749	428.619001108711	327.542922065358	146.72047941266
2018-04-18	1729.92573440061	429.601134478455	327.542922065358	146.72047941266
2018-04-19	1730.28960424191	430.005542336584	327.542922065358	146.72047941266
2018-04-20	1728.23423135459	429.889997234262	327.542922065358	146.72047941266
2018-04-23	1728.01787631382	431.969809076072	327.542922065358	146.72047941266
2018-04-24	1726.08051526692	430.992119748725	327.542922065358	146.72047941266
2018-04-25	1724.07431397977	427.54354284863	327.542922065358	146.72047941266
2018-04-26	1725.33310694425	432.369772891804	327.542922065358	146.72047941266
2018-04-27	1727.22129639098	434.840660464553	327.542922065358	146.72047941266
2018-04-30	1726.31653894776	435.093970881183	328.708297452395	146.72047941266
2018-05-02	1725.6281365453	438.915847342629	328.708297452395	146.72047941266
2018-05-03	1722.64833757469	438.391450339779	328.708297452395	146.72047941266
2018-05-04	1880.88608599326	479.702308980672	328.708297452395	146.72047941266
2018-05-07	1881.33672355729	483.338214575421	328.708297452395	146.72047941266
2018-05-09	1881.83027898456	486.131713281373	328.708297452395	146.72047941266
2018-05-11	1887.22720028709	486.010677808844	328.708297452395	146.72047941266
2018-05-14	1887.88169770151	485.507170243127	328.708297452395	146.72047941266
2018-05-15	1884.85598834303	484.858420110375	328.819048226469	146.547808537102
2018-05-16	1884.26586772347	486.489978280056	328.819048226469	146.547808537102
2018-05-17	1882.6135299887	491.069960560525	328.819048226469	146.547808537102
2018-05-18	1879.60927956185	492.120548462071	328.819048226469	146.547808537102
2018-05-22	1881.0362985146	494.642927709559	328.819048226469	146.547808537102
2018-05-23	1879.75949208319	490.750426913051	328.819048226469	146.547808537102
2018-05-24	1879.12645360039	489.80635022733	328.819048226469	146.547808537102
2018-05-25	1878.4075793911	492.256108191302	328.819048226469	146.547808537102
2018-05-28	1878.23590793814	490.83273103437	328.819048226469	146.547808537102
2018-05-29	1874.39475917809	484.901992880486	328.819048226469	146.547808537102
2018-05-30	1872.56002052455	485.797655377195	328.819048226469	146.547808537102
2018-05-31	1872.10938296052	485.826703890601	327.490038937578	146.518342807026
2018-06-01	1873.43983672098	489.583644957878	327.490038937578	146.518342807026
2018-06-04	1874.80247887888	493.829569334169	327.490038937578	146.518342807026
2018-06-05	2032.45123745453	532.846668824109	327.490038937578	146.518342807026
2018-06-06	2032.13731304984	533.714139814682	327.490038937578	146.518342807026
2018-06-07	2031.49783741065	531.91126335837	327.490038937578	146.518342807026
2018-06-08	2029.91658855738	531.153532673833	327.490038937578	146.518342807026
2018-06-11	2029.60266415268	534.273292802582	327.490038937578	146.518342807026
2018-06-12	2029.35850072681	534.827220061623	327.490038937578	146.518342807026
2018-06-13	2027.60284942649	536.797319841419	327.490038937578	146.518342807026
2018-06-14	2030.21888613227	542.838262402279	327.490038937578	146.518342807026
2018-06-15	2028.80041289624	539.060060437312	357.583907795933	146.518342807026
2018-06-18	2027.49820795825	536.159780920636	357.583907795933	146.518342807026
2018-06-19	2025.88207861557	531.430496303354	357.583907795933	146.518342807026
2018-06-20	2025.56815421088	532.245710005338	357.583907795933	146.518342807026
2018-06-21	2024.9635590611	526.779597618954	357.583907795933	146.518342807026
2018-06-22	2025.10308101874	529.21478726719	357.583907795933	146.518342807026
2018-06-25	2020.98718326831	521.930121237918	357.583907795933	146.518342807026
2018-06-26	2021.51039060947	523.790480711678	357.583907795933	146.518342807026
2018-06-27	2019.70823198993	526.324959208232	357.583907795933	146.518342807026
2018-06-28	2019.28966611701	521.08355316278	357.583907795933	146.518342807026
2018-06-29	2019.56871003229	525.755354762615	356.557928651202	175.850541676719
2018-07-02	2019.10363684015	521.721092083563	356.557928651202	175.850541676719
2018-07-03	2017.96420751941	525.504519777389	356.557928651202	175.850541676719
2018-07-04	2019.03387586133	523.132038875459	356.557928651202	175.850541676719
2018-07-05	2018.52229534998	525.509745506248	356.557928651202	175.850541676719
2018-07-06	2020.62675154441	528.305510445746	356.557928651202	175.850541676719
2018-07-09	2023.04513214353	530.113612630917	356.557928651202	175.850541676719
2018-07-10	2022.81259554746	532.857120281827	356.557928651202	175.850541676719
